#head -200000 words0.calculateIDF.tsv | tail -50000 >idf4.tsv
apercevoir	9.8312641808703
anordnungen	9.8312641808703
zrem	9.83147455217643
violas	9.83147455217643
universell	9.83147455217643
tck	9.83147455217643
sapi	9.83147455217643
resultaba	9.83147455217643
protel	9.83147455217643
peterlink	9.83147455217643
opdelt	9.83147455217643
occs	9.83147455217643
ntm	9.83147455217643
muniti	9.83147455217643
microflora	9.83147455217643
marijke	9.83147455217643
maligne	9.83147455217643
lundstrom	9.83147455217643
hollandse	9.83147455217643
druggist	9.83147455217643
dilutive	9.83147455217643
cumplida	9.83147455217643
brau	9.83147455217643
beliau	9.83147455217643
atentados	9.83147455217643
aryl	9.83147455217643
305mm	9.83147455217643
wyrob	9.83168496774796
weel	9.83168496774796
unwholesome	9.83168496774796
syntyi	9.83168496774796
sfasu	9.83168496774796
servies	9.83168496774796
portly	9.83168496774796
osis	9.83168496774796
migrantes	9.83168496774796
llamaron	9.83168496774796
hjertet	9.83168496774796
hersteld	9.83168496774796
etuk	9.83168496774796
erectus	9.83168496774796
enteras	9.83168496774796
distributore	9.83168496774796
chieh	9.83168496774796
cessitant	9.83168496774796
baterie	9.83168496774796
adequadamente	9.83168496774796
usherb	9.83189542760352
ufpe	9.83189542760352
tunk	9.83189542760352
swifter	9.83189542760352
papineau	9.83189542760352
msnia	9.83189542760352
moniz	9.83189542760352
minkowski	9.83189542760352
mccallie	9.83189542760352
lapj	9.83189542760352
icsc	9.83189542760352
icassp	9.83189542760352
gines	9.83189542760352
evu	9.83189542760352
edweb	9.83189542760352
ducklings	9.83189542760352
carlota	9.83189542760352
bairros	9.83189542760352
adscritos	9.83189542760352
3n6	9.83189542760352
xpath	9.83210593176175
wisse	9.83210593176175
undertow	9.83210593176175
umes	9.83210593176175
transformé	9.83210593176175
tochterunternehmen	9.83210593176175
stepchild	9.83210593176175
soberana	9.83210593176175
simplificada	9.83210593176175
semula	9.83210593176175
respiratorias	9.83210593176175
praticare	9.83210593176175
pecu	9.83210593176175
palestrina	9.83210593176175
nonrenewable	9.83210593176175
moram	9.83210593176175
interweaving	9.83210593176175
hman	9.83210593176175
dyersville	9.83210593176175
concesse	9.83210593176175
chana	9.83210593176175
bijzonderheden	9.83210593176175
berlingske	9.83210593176175
warmwasser	9.83231648024132
telocity	9.83231648024132
semiannually	9.83231648024132
scaasis	9.83231648024132
radtke	9.83231648024132
orgname	9.83231648024132
nhb	9.83231648024132
nadph	9.83231648024132
knapt	9.83231648024132
jukes	9.83231648024132
insinuate	9.83231648024132
ckc	9.83231648024132
assignation	9.83231648024132
stickstoff	9.83252707306088
rechtfertigt	9.83252707306088
pym	9.83252707306088
pendler	9.83252707306088
ordway	9.83252707306088
neustart	9.83252707306088
medycznych	9.83252707306088
jazzercise	9.83252707306088
forschungsgebiete	9.83252707306088
editorially	9.83252707306088
cappelli	9.83252707306088
bonello	9.83252707306088
ballplayers	9.83252707306088
ausgeübt	9.83252707306088
2x8	9.83252707306088
suhr	9.83273771023912
setlength	9.83273771023912
renne	9.83273771023912
pjecer	9.83273771023912
orientadores	9.83273771023912
oacute	9.83273771023912
mysqladmin	9.83273771023912
mygroup	9.83273771023912
lysbilde	9.83273771023912
komisj	9.83273771023912
joen	9.83273771023912
jaettu	9.83273771023912
herkese	9.83273771023912
grafy	9.83273771023912
faptul	9.83273771023912
fachinformationen	9.83273771023912
ehrman	9.83273771023912
bookwire	9.83273771023912
bley	9.83273771023912
ausgewogene	9.83273771023912
augers	9.83273771023912
ansprechend	9.83273771023912
westfälischen	9.83294839179473
ursprungliga	9.83294839179473
turb	9.83294839179473
subcutaneously	9.83294839179473
opkomst	9.83294839179473
multimedialna	9.83294839179473
kokain	9.83294839179473
ia64	9.83294839179473
ewc	9.83294839179473
dudar	9.83294839179473
chandos	9.83294839179473
carrés	9.83294839179473
capitolhill	9.83294839179473
trasformata	9.83315911774641
tisbury	9.83315911774641
puhelinnumero	9.83315911774641
preteens	9.83315911774641
philosphy	9.83315911774641
nids	9.83315911774641
netvet	9.83315911774641
nappe	9.83315911774641
mecko	9.83315911774641
junqueira	9.83315911774641
infiniment	9.83315911774641
ideologues	9.83315911774641
haack	9.83315911774641
folketingets	9.83315911774641
equipada	9.83315911774641
dialekt	9.83315911774641
chemiluminescence	9.83315911774641
bronchi	9.83315911774641
brezpla	9.83315911774641
beguiled	9.83315911774641
architettonico	9.83315911774641
wiederhold	9.83336988811288
weckt	9.83336988811288
vereadores	9.83336988811288
stanach	9.83336988811288
snobs	9.83336988811288
sekretari	9.83336988811288
sary	9.83336988811288
sandee	9.83336988811288
romeu	9.83336988811288
ragweed	9.83336988811288
partitur	9.83336988811288
organisationens	9.83336988811288
jeffco	9.83336988811288
heerlen	9.83336988811288
frisches	9.83336988811288
ezy	9.83336988811288
echeverria	9.83336988811288
cotizar	9.83336988811288
contenzioso	9.83336988811288
configuran	9.83336988811288
c1a	9.83336988811288
beary	9.83336988811288
attraktion	9.83336988811288
wirkungsgrad	9.83358070291285
vult	9.83358070291285
unmolested	9.83358070291285
southborough	9.83358070291285
recollected	9.83358070291285
randazzo	9.83358070291285
povezave	9.83358070291285
orientée	9.83358070291285
kunnon	9.83358070291285
jba	9.83358070291285
irreverence	9.83358070291285
fairley	9.83358070291285
additionnelle	9.83358070291285
yitzchak	9.83379156216509
wordart	9.83379156216509
predpisy	9.83379156216509
ovice	9.83379156216509
mgal	9.83379156216509
medicinais	9.83379156216509
kolumny	9.83379156216509
jointing	9.83379156216509
janowski	9.83379156216509
fourche	9.83379156216509
formi	9.83379156216509
cichlid	9.83379156216509
cartolina	9.83379156216509
bosni	9.83379156216509
b39	9.83379156216509
approcci	9.83379156216509
akzeptabel	9.83379156216509
thename	9.83400246588832
rambaldi	9.83400246588832
presentazioni	9.83400246588832
ospedalieri	9.83400246588832
munmap	9.83400246588832
ls120	9.83400246588832
konfliktu	9.83400246588832
justera	9.83400246588832
jrotc	9.83400246588832
jeol	9.83400246588832
goodridge	9.83400246588832
gaur	9.83400246588832
ganadora	9.83400246588832
flossing	9.83400246588832
fabuleux	9.83400246588832
colucci	9.83400246588832
claymore	9.83400246588832
burkart	9.83400246588832
boktips	9.83400246588832
bár	9.83400246588832
awana	9.83400246588832
angriffen	9.83400246588832
aindex	9.83400246588832
abzustimmen	9.83400246588832
zorzi	9.83421341410132
whitlow	9.83421341410132
sportsbooks	9.83421341410132
skara	9.83421341410132
routings	9.83421341410132
immenso	9.83421341410132
grosjean	9.83421341410132
fritts	9.83421341410132
flycastadsharing	9.83421341410132
estive	9.83421341410132
bottoni	9.83421341410132
betrachteten	9.83421341410132
beschloss	9.83421341410132
accés	9.83421341410132
vazn	9.83442440682285
sugaring	9.83442440682285
steric	9.83442440682285
srinivasa	9.83442440682285
segur	9.83442440682285
rg1	9.83442440682285
recurre	9.83442440682285
molester	9.83442440682285
mod3	9.83442440682285
kõik	9.83442440682285
klinischer	9.83442440682285
kelemen	9.83442440682285
fischerei	9.83442440682285
camarones	9.83442440682285
arbeitszeiten	9.83442440682285
apostolado	9.83442440682285
apetito	9.83442440682285
5400rpm	9.83442440682285
westhampton	9.83463544407171
walken	9.83463544407171
suchy	9.83463544407171
seyahat	9.83463544407171
sc3	9.83463544407171
romanes	9.83463544407171
prosthodontics	9.83463544407171
narthex	9.83463544407171
mondjuk	9.83463544407171
måndag	9.83463544407171
lochner	9.83463544407171
konkurrenter	9.83463544407171
hif	9.83463544407171
gesamtkatalog	9.83463544407171
genuina	9.83463544407171
generalit	9.83463544407171
franquicias	9.83463544407171
emarketing	9.83463544407171
derivates	9.83463544407171
confrontés	9.83463544407171
chex	9.83463544407171
bucal	9.83463544407171
brainless	9.83463544407171
assemblées	9.83463544407171
aldebaran	9.83463544407171
adolesc	9.83463544407171
absätze	9.83463544407171
5si	9.83463544407171
21h00	9.83463544407171
waists	9.83484652586669
ustalenia	9.83484652586669
upzudaten	9.83484652586669
tk4	9.83484652586669
thermischen	9.83484652586669
skyinet	9.83484652586669
sfnet	9.83484652586669
safemail	9.83484652586669
personalizzato	9.83484652586669
personalisation	9.83484652586669
mudas	9.83484652586669
knockdown	9.83484652586669
klassesett	9.83484652586669
kfs	9.83484652586669
jhd	9.83484652586669
i35	9.83484652586669
garlick	9.83484652586669
fijn	9.83484652586669
ezweb	9.83484652586669
estranei	9.83484652586669
cxc	9.83484652586669
costaeste	9.83484652586669
contratantes	9.83484652586669
concacaf	9.83484652586669
begehren	9.83484652586669
antec	9.83484652586669
wargame	9.8350576522266
unternehmerischen	9.8350576522266
